"","fulcrum_id","created_at","species","fulcrum_parent_id","bag_id","time_of_capture","body_temperature","microhabitat_type","microhabitat_temperature","bag_photo"
"313","c31dc6d1-dc9d-418c-8e41-6ae30a05a9ba","2022-06-28 03:42:26 UTC",NA,"7beba714-601b-4d69-8eb1-bff2a963cce1","BAG04",23:42:00,16.9,"Wet ground",15.6,"24f7180c-203d-43d9-9544-be9487bf9e7f"
"314","817b266f-fa14-4020-94e7-337916250f78","2022-06-29 01:45:18 UTC",NA,"27b1d4ac-6b7c-43c7-89af-6965365cddcf","BAG86",21:45:00,16.3,"Wet ground",18.8,"16b60957-a1a4-4ac3-9f52-50554ef663e3"
"315","e22a802c-f2ea-43ed-b56e-44847d6f7570","2022-06-29 01:52:17 UTC",NA,"27b1d4ac-6b7c-43c7-89af-6965365cddcf","BAG60",21:52:00,15.4,"Dry ground",18.8,"20047147-0ee8-4c02-b4ad-8c8e3b31c1d4"
"316","a5a582dc-fab7-4b84-9fd2-e93ee41749f1","2022-06-29 02:00:46 UTC",NA,"27b1d4ac-6b7c-43c7-89af-6965365cddcf","BAG83",22:00:00,17.3,"Wet ground",19.3,"53dd22ff-33ca-4fd5-b4e3-eda92f95e93f"
"317","bae6fcb9-67ee-401d-913b-abb1bf7fb1b7","2022-06-29 02:08:10 UTC",NA,"27b1d4ac-6b7c-43c7-89af-6965365cddcf","BAG89",22:08:00,22.4,"Water",24,"d06fe1ce-32d3-4d8a-8a3f-0e2808f3974d"
"318","ec567bf3-e391-4600-a5d2-c9dc1ce0d212","2022-06-29 01:39:59 UTC",NA,"0137a945-bbeb-4cde-a7de-4d7bc633ee93","BAG18",21:39:00,17.3,"Dry ground",19,"bce25364-cb69-4617-976f-3744584ab35b"
"319","cd135fe2-7b89-49a0-8d80-b6128bbebd2e","2022-06-29 01:52:16 UTC",NA,"0137a945-bbeb-4cde-a7de-4d7bc633ee93","BAG25",21:52:00,15.3,"Dry ground",16.3,"5eb80c05-f2c0-4f6a-bb7c-47aa9afeb4cb"
"320","3778301c-8b98-4727-92c4-c714efd2c845","2022-06-29 01:58:27 UTC",NA,"0137a945-bbeb-4cde-a7de-4d7bc633ee93","BAG24",21:58:00,23.4,"Water",23.6,"68551e47-4deb-415e-8690-644209be313c"
"321","15d5ce67-ce53-4641-a7a8-8d9407e39771","2022-06-29 02:10:48 UTC",NA,"0137a945-bbeb-4cde-a7de-4d7bc633ee93","BAG21",22:10:00,17.4,"Dry ground",18.3,"c87cfea8-d1a0-4686-9b26-a8aa1daea3ca"
"322","f25d8999-2bad-4a0d-9974-d27f281990de","2022-06-29 02:27:59 UTC",NA,"0137a945-bbeb-4cde-a7de-4d7bc633ee93","BAG82",22:27:00,NA,"Dry ground",NA,"5b240020-22f1-4948-9e54-35210089f1de"
"323","07be35bb-bdac-480f-97fa-2d84d60f8321","2022-06-29 03:05:06 UTC",NA,"0137a945-bbeb-4cde-a7de-4d7bc633ee93","BAG22",23:05:00,17.4,"Dry ground",18.4,"3a1b7791-0a93-4efa-8363-3526bec878cb"
"324","1ba7253e-e308-4e9a-bfc4-abba31e84dd5","2022-06-29 01:47:25 UTC",NA,"25583025-1f0b-48ff-844f-1268a9e265ef","BAG69",21:47:00,22.1,"Water",22.7,"0ab73add-f488-4b1c-b5eb-03028c6fd973"
"325","95683755-b8d9-4476-9446-48b08e46faf9","2022-06-29 01:53:07 UTC",NA,"25583025-1f0b-48ff-844f-1268a9e265ef","BAG02",21:53:00,21.7,"Water",21.9,"9a95d01b-7e6d-4df4-b1b4-7af15b7060bf"
"326","a8c7a7a3-5bfb-4e79-9897-df2e94518016","2022-06-29 02:00:45 UTC",NA,"25583025-1f0b-48ff-844f-1268a9e265ef","BAG66",22:00:00,22.1,"Water",22.5,"812f7873-209d-4c3c-a98d-d4d6ed803acc"
"327","dcda0e40-327f-4f53-b0ac-4476fc03ec8a","2022-06-29 02:04:12 UTC",NA,"25583025-1f0b-48ff-844f-1268a9e265ef","BAG65",22:04:00,17.2,"Wet ground",17.8,"84b353d9-2e58-4682-9e57-81949dcc3637"
"328","fd09fc23-b783-474e-b61b-b7f4e7be5596","2022-06-29 02:14:00 UTC",NA,"25583025-1f0b-48ff-844f-1268a9e265ef","BAG64",22:14:00,21.7,"Water",22.2,"3456d274-6eec-45c0-bf63-a17a954e7170"
"329","89551d95-6213-4448-be2a-f790ca90c4b8","2022-06-29 02:20:00 UTC",NA,"25583025-1f0b-48ff-844f-1268a9e265ef","BAG67",22:20:00,22.4,"Water",22.6,"cb5ac69e-8d80-408b-8f44-3477d8c07dc0"
"330","3b2a06bd-33c3-4785-a428-2cf3d2c66f38","2022-06-29 02:27:01 UTC",NA,"25583025-1f0b-48ff-844f-1268a9e265ef","BAG68",22:27:00,21.4,"Water",22,"59bc3fc0-9546-4cdf-92c2-f42cdbced303"
"331","ef303b27-39c9-46fc-93d5-455e29df46ce","2022-06-29 02:45:41 UTC",NA,"25583025-1f0b-48ff-844f-1268a9e265ef","BAG63",22:45:00,19.2,"Water",22.1,"3e499701-a236-4aae-98be-c085dba6e9a2"
"332","be6b6b2c-5606-4679-ac13-488a2f545952","2022-06-29 03:07:59 UTC",NA,"25583025-1f0b-48ff-844f-1268a9e265ef","BAG01",23:07:00,20.6,"Water",22.2,"30692f27-c9ed-42c8-bf25-401778308186"
"333","d179239f-8fc0-4032-b594-de8426e55933","2022-07-12 02:28:07 UTC",NA,"95afd2e6-ba94-4d95-a431-e7aff7d57783","BAG65",22:28:00,24,"Water",23.6,"385b946c-3f79-4171-a7eb-2dd61fb96640"
"334","597b6b78-abb2-4d78-ba5a-6f0e810ff784","2022-07-12 03:22:46 UTC",NA,"95afd2e6-ba94-4d95-a431-e7aff7d57783","BAG68",23:22:00,28.4,"Water",23.5,"ff528991-0fff-4c1b-b05e-dde06fa55916"
"335","739a8fdf-cec1-4961-8da8-cd7d8f523fc4","2022-07-12 02:19:13 UTC",NA,"7d085eb9-37bb-4702-8003-2182edbc5ef5","BAG98",22:19:00,22.1,"Tree/Log/Bush (Lower than 1m)",21.9,"65b981c7-aee9-4375-898c-d8ad3b974f7d"
"336","199de524-6635-466c-8d76-d45d3d02f7cf","2022-07-12 03:33:27 UTC",NA,"7d085eb9-37bb-4702-8003-2182edbc5ef5","BAG96",23:33:00,24.2,"Water",24.4,"ebe5e039-a096-461a-a651-4ce1506e2ecc"
"337","7f16c8f5-052c-4c78-8f70-d9f6ff9d8d69","2022-07-12 03:40:27 UTC",NA,"7d085eb9-37bb-4702-8003-2182edbc5ef5","BAG97",23:40:00,NA,"Water",NA,"04417c3c-1adb-4d7d-9230-d6c5e19c9dd6"
"338","3364d5e1-d13a-473c-80ec-487cfcc9125c","2022-07-12 02:15:12 UTC",NA,"7bef52fb-fde7-4b76-b897-a00f274efeda","BAG84",22:15:00,22.5,"Wet ground",22.8,"071e7311-9291-4cbe-90e0-a6ad03816726"
"339","c37f1d9f-d6b2-4399-aa2c-fb798c093b05","2022-07-12 02:17:21 UTC",NA,"7bef52fb-fde7-4b76-b897-a00f274efeda","BAG85",22:17:00,22.8,"Wet ground",23.1,"2526bd4a-8b4d-4d14-a391-1ca93fb20104"
"340","a0e43513-878b-4ea1-90e9-39b7f8ca6e60","2022-07-12 02:52:50 UTC",NA,"7bef52fb-fde7-4b76-b897-a00f274efeda","BAG86",22:52:00,24.1,"Tree/Log/Bush (Lower than 1m)",24,"e76657c9-2fb1-4263-a917-1a0b345c0582"
"341","91cbce93-7c47-46da-bc31-60c715271f27","2022-07-12 02:55:31 UTC",NA,"7bef52fb-fde7-4b76-b897-a00f274efeda","BAG87",22:55:00,NA,"Water",25.5,"b03c4260-8d01-4218-9d50-32ea59d260ef"
"342","cd9cdcf5-99a0-4b01-9826-ccb4bcfd69f9","2022-07-12 03:13:21 UTC",NA,"7bef52fb-fde7-4b76-b897-a00f274efeda","BAG90",23:13:00,25.1,"Wet ground",25.3,"cda3999b-2cd0-460b-ae13-e5a267e5ad44"
"343","4cca4106-7e19-434e-8a45-6c8439b1d3e4","2022-07-12 03:33:57 UTC",NA,"7bef52fb-fde7-4b76-b897-a00f274efeda","BAG89",23:33:00,25,"Water",25.1,"6daac8d2-a15e-43ed-8e30-b21febca592f"
"344","6da7ef8b-6069-4cc5-b069-df5b78dbdd2e","2022-07-12 03:37:02 UTC",NA,"7bef52fb-fde7-4b76-b897-a00f274efeda","BAG88",23:37:00,22.8,"Water",23.1,"3c376566-b2ca-49ec-81a6-55851f2b6ffa"
"345","400230ec-0a06-42bf-bc42-62c1490a42a9","2022-07-12 02:04:40 UTC",NA,"407620a8-e3e5-47d3-ac57-65a9cf679dbe","BAG55",22:04:00,23.6,"Water",23.8,"d82e28ce-a799-45bd-bef2-ce29f782aaf5"
"346","bedbaec4-7f3a-40f2-9521-aedcb4f69a58","2022-07-12 02:16:36 UTC",NA,"407620a8-e3e5-47d3-ac57-65a9cf679dbe","BAG64",22:16:00,25.6,"Water",26,"15099e2f-387c-4894-be85-81ddf0f2b838"
"347","7115b262-ae18-4ac1-8054-288075c02c2f","2022-07-12 02:35:38 UTC",NA,"407620a8-e3e5-47d3-ac57-65a9cf679dbe","BAG52",22:35:00,22.1,"Water",22.2,"2f7e091c-fc3a-4e53-9740-e426567e2120"
"348","237eb3a5-3477-4680-b24e-83942a06c8a1","2022-07-12 02:47:07 UTC",NA,"407620a8-e3e5-47d3-ac57-65a9cf679dbe","BAG63",22:47:00,25.5,"Water",25.6,"d351e335-a756-4d31-8257-b525ce163dc2"
"349","5b47bbdb-2ac2-4b37-9d1b-da7383055918","2022-07-12 02:57:18 UTC",NA,"407620a8-e3e5-47d3-ac57-65a9cf679dbe","BAG53",22:57:00,22.9,"Water",23,"8fa7395c-3ee6-423c-8026-869010173efb"
"350","dd83ffd3-7b85-40df-ae60-f10fb1dac040","2022-07-12 03:01:26 UTC",NA,"407620a8-e3e5-47d3-ac57-65a9cf679dbe","BAG56",23:01:00,22.9,"Water",22.9,"33fabb1d-22dd-413c-b812-9d9ad5c90450"
"351","ec078eb1-05af-40f4-a0f6-4b9a27aef352","2022-07-12 03:08:29 UTC",NA,"407620a8-e3e5-47d3-ac57-65a9cf679dbe","BAG57",23:08:00,22.9,"Water",23.3,"4810fd26-6176-4fbf-a314-9ee36094f0a6"
"352","28847e12-f640-4d50-aa19-cd1363a87550","2022-07-12 03:16:47 UTC",NA,"407620a8-e3e5-47d3-ac57-65a9cf679dbe","BAG58",23:16:00,25.4,"Water",25.1,"1db859f5-cd11-4b6a-9439-e33d975a544b"
"353","5c720ec8-4781-40dd-a1f4-dcc849daf02a","2022-07-12 03:19:39 UTC",NA,"407620a8-e3e5-47d3-ac57-65a9cf679dbe","BAG60",23:19:00,23.9,"Water",23.7,"7b121201-3656-4fe7-9bd0-78bc7499b0ea"
"354","059786d1-de2f-4fb2-a066-94bd87196639","2022-07-12 03:30:32 UTC",NA,"407620a8-e3e5-47d3-ac57-65a9cf679dbe","BAG61",23:30:00,23.9,"Water",24.6,"3a88a66a-8fb2-4d78-9601-03eb52d93ef6"
"355","7f1d22a3-46df-4bce-8dc7-9c905b06a04c","2022-07-13 02:03:12 UTC","Rana catesbeiana","25c009c3-05d4-4fbd-864c-68544a262c5d","BAG17",22:03:00,21.7,"Wet ground",20.7,"c0bd1319-e9be-47e5-9e75-8d31136c7fea"
"356","d9b44c46-9c37-43ed-b19d-c4546cfec4fa","2022-07-13 02:05:57 UTC","Rana catesbeiana","25c009c3-05d4-4fbd-864c-68544a262c5d","BAG18",22:05:00,20.3,"Wet ground",21.7,"5392078c-6540-414b-9683-40d42603dbc6"
"357","48ad5772-3055-4a24-9da3-a25b6f30533c","2022-07-13 02:08:42 UTC","Rana catesbeiana","25c009c3-05d4-4fbd-864c-68544a262c5d","BAG92",22:08:00,22.3,"Water",22.1,"7c15af26-11d6-4efd-a204-36da04e91e1b"
"358","d3728df1-0dc9-409e-92f3-d6a00a0b4482","2022-07-13 02:10:56 UTC","Rana catesbeiana","25c009c3-05d4-4fbd-864c-68544a262c5d","BAG93",22:10:00,20,"Water",21.3,"1781d926-d488-4bb7-aa1b-017216caf5f7"
"359","3f2454b0-662e-423a-97dc-6b2beea36b0e","2022-07-13 02:24:01 UTC","Rana catesbeiana","25c009c3-05d4-4fbd-864c-68544a262c5d","BAG94",22:24:00,20,"Wet ground",19.4,"06ccde76-108e-49f8-ac04-0c0368d6e33e"
"360","38726a14-f93f-4b27-8cbb-9b1229017998","2022-07-13 02:28:21 UTC","Rana catesbeiana","25c009c3-05d4-4fbd-864c-68544a262c5d","BAG19",22:28:00,23.2,"Water",23.1,"ca50451c-2279-4ada-9d55-f089be94a837"
"361","51ecbdbb-f66d-4158-8f21-c6844ca63135","2022-07-13 02:34:50 UTC","Rana catesbeiana","25c009c3-05d4-4fbd-864c-68544a262c5d","BAG21",22:34:00,23.4,"Water",23.4,"cf920987-3bf9-457d-a423-c8e994c14b8b"
"362","5841082e-3e68-44bc-89a2-17491959d0ce","2022-07-13 02:48:41 UTC","Rana catesbeiana","25c009c3-05d4-4fbd-864c-68544a262c5d","BAG20",22:48:00,22.9,"Water",23.2,"88d8957c-a2ac-47dd-a7fd-62e63fdd9137"
"363","36aa7352-3534-4241-862b-731d720b715b","2022-07-13 02:59:38 UTC","Rana catesbeiana","25c009c3-05d4-4fbd-864c-68544a262c5d","BAG22",22:59:00,22.5,"Water",21.3,"cd49c04a-96a5-42ac-9e95-30d6121f073e"
"364","8269b030-f281-4bf9-b4c9-4187f7404dc5","2022-07-13 03:13:22 UTC","Rana catesbeiana","25c009c3-05d4-4fbd-864c-68544a262c5d","BAG95",23:13:00,18.8,"Wet ground",19,"1648baeb-63aa-4ec8-8966-8d24d900b32d"
"365","11f14a18-ee29-4766-90e7-a4191005c577","2022-07-13 03:19:48 UTC","Rana catesbeiana","25c009c3-05d4-4fbd-864c-68544a262c5d","BAG23",23:19:00,19,"Wet ground",19.3,"b81a1ad1-bbc6-47ca-a1e5-bfbaefd434aa"
"366","35a4f813-80d8-4e75-9758-7d7f9ab0e6c5","2022-07-13 03:36:26 UTC","Rana catesbeiana","25c009c3-05d4-4fbd-864c-68544a262c5d","BAG66",23:36:00,18.9,"Water",20.8,"835f33ce-7e65-4327-a208-cb2696c8cc77"
"367","0fd88e95-02d2-439e-aee2-264cb0b7a36a","2022-07-13 03:42:30 UTC","Rana catesbeiana","25c009c3-05d4-4fbd-864c-68544a262c5d","BAG24",23:42:00,18.2,"Water",22.4,"c849b9b9-7d0d-444d-a08c-f8a5031f5c94"
"368","40c8690b-5ea5-4b06-ad5e-a6cdb861636e","2022-07-13 03:55:01 UTC","Rana catesbeiana","25c009c3-05d4-4fbd-864c-68544a262c5d","BAG25",23:55:00,21.5,"Water",21.8,"d565417f-8463-4ecb-83ee-d168cbefbba7"
"369","789dc18c-2c96-4df0-9c76-d16a036f5055","2022-07-13 02:02:41 UTC","Rana catesbeiana","5ae59801-0b8d-4a90-9fb3-eb58aaff28bb","BAG83",22:02:00,19.7,"Wet ground",20.1,"6b72e660-8c9c-4ac0-917c-5d2a2c7c9b1b"
"370","98472a89-23b1-47ae-ae37-3f732e2ff132","2022-07-13 02:06:44 UTC","Rana catesbeiana","5ae59801-0b8d-4a90-9fb3-eb58aaff28bb","BAG16",22:06:00,21.9,"Wet ground",22,"5fa1d674-f3b7-4ddb-96df-8f9c65d426ef"
"371","b3706268-bf02-4775-99be-54142bbf494d","2022-07-13 02:09:21 UTC","Rana catesbeiana","5ae59801-0b8d-4a90-9fb3-eb58aaff28bb","BAG59",22:09:00,20.9,"Wet ground",21,"cef343ce-a82e-4574-b29c-3b6b62687d50"
"372","895098f2-0e40-4f50-8d44-1a2973af6a94","2022-07-13 02:29:00 UTC","Rana catesbeiana","5ae59801-0b8d-4a90-9fb3-eb58aaff28bb","BAG62",22:28:00,24.9,"Wet ground",24.4,NA
"373","b94c9923-a805-44bd-8923-0ad6b2a1bfb6","2022-07-13 02:51:44 UTC","Rana catesbeiana","5ae59801-0b8d-4a90-9fb3-eb58aaff28bb","BAG27",22:51:00,21.3,"Water",22,"f3d5348e-b7cc-4134-9207-f3325f09d551"
"374","976c9a9a-e86d-409f-a0b3-917550325df7","2022-07-13 03:24:38 UTC","Rana catesbeiana","5ae59801-0b8d-4a90-9fb3-eb58aaff28bb","BAG54",23:24:00,23.8,"Water",23.7,"8e4b44fa-4117-4c5f-86b0-0c2ced30b2a1"
"375","9f4fff01-1864-4271-86e7-b67f05c6c7ca","2022-07-13 03:52:10 UTC","Rana catesbeiana","5ae59801-0b8d-4a90-9fb3-eb58aaff28bb","BAG79",23:52:00,23.4,"Water",23.4,"17c13b38-c65d-4e30-b517-653022fd4fad"
"376","d179239f-8fc0-4032-b594-de8426e55933","2022-07-12 02:28:07 UTC",NA,"95afd2e6-ba94-4d95-a431-e7aff7d57783","BAG65",22:28:00,24,"Water",23.6,"385b946c-3f79-4171-a7eb-2dd61fb96640"
"377","597b6b78-abb2-4d78-ba5a-6f0e810ff784","2022-07-12 03:22:46 UTC",NA,"95afd2e6-ba94-4d95-a431-e7aff7d57783","BAG68",23:22:00,28.4,"Water",23.5,"ff528991-0fff-4c1b-b05e-dde06fa55916"
"378","23e1a646-4d9f-4487-b129-43a97d4c7e97","2022-07-13 03:30:23 UTC",NA,"577797b6-5fab-435a-8b95-d208515693f9","BAG28",23:30:00,23.2,"Water",23.4,"a23cde26-72d5-410e-b513-06a1c1032730"
"379","ac0cf2a2-4fbe-4d75-a866-7c86db42e605","2022-07-13 03:44:15 UTC",NA,"577797b6-5fab-435a-8b95-d208515693f9","BAG29",23:44:00,21.8,"Water",22.1,"0340166a-6aef-4f70-9b64-1e66815fb634"
"380","1f7a9486-14c6-44ec-96b6-174a8ea7bee2","2022-07-13 05:58:32 UTC",NA,"577797b6-5fab-435a-8b95-d208515693f9","BAG11",23:00:00,NA,NA,NA,NA
"381","965e1cef-79c1-4407-b4e5-97dc5721a00e","2022-07-13 06:00:11 UTC",NA,"577797b6-5fab-435a-8b95-d208515693f9","BAG14",23:00:00,NA,NA,NA,NA
"382","9df9495b-1374-42dd-aeb9-54103b9e50f9","2022-07-13 02:17:28 UTC","Rana clamitans","fe849c34-ee58-4b2e-bc51-cd0bc2c83f78","BAG08",22:17:00,NA,"Water",NA,"f0b2b45d-aa72-43a7-a741-6db1f36c5b9d"
"383","9eac81a0-c00f-45ba-9cf5-071b5acd343d","2022-07-13 02:23:53 UTC","Rana catesbeiana","fe849c34-ee58-4b2e-bc51-cd0bc2c83f78","BAG07",22:23:00,24.8,"Water",24.3,"6205ff5e-8e33-43d7-8a85-033641b01eb2"
"384","f5f0ec6d-d7cf-4831-ae92-b383d57e6c95","2022-07-13 02:50:56 UTC","Rana catesbeiana","fe849c34-ee58-4b2e-bc51-cd0bc2c83f78","BAG01",22:50:00,NA,"Water",21.7,"600ed76e-5179-42f6-a80e-fed163b9ae56"
"385","2dddd696-bae5-4498-a182-77850de39d8c","2022-07-13 02:57:56 UTC","Rana catesbeiana","fe849c34-ee58-4b2e-bc51-cd0bc2c83f78","BAG06",22:57:00,20.7,"Water",21.5,"4a9e90eb-202d-4be4-9cdf-71b01eb7c368"
"386","3d86ce49-9e15-4f1c-8acd-07421a952ba6","2022-07-13 03:15:22 UTC","Rana catesbeiana","fe849c34-ee58-4b2e-bc51-cd0bc2c83f78","BAG05",23:15:00,21.4,"Water",22.4,"0e702823-86a1-4879-8382-e32ca29a9d77"
"387","00dab7ac-dc9e-4a3f-b32b-ca2bf3e7a3b7","2022-07-13 03:25:42 UTC","Rana catesbeiana","fe849c34-ee58-4b2e-bc51-cd0bc2c83f78","BAG02",23:25:00,NA,"Water",22.1,"6b5f8454-6c48-4c15-bf97-a8d01c4a5f3b"
"388","f52154fe-f6b8-4d16-962e-272cde5bf1b0","2022-07-13 03:33:15 UTC","Rana catesbeiana","fe849c34-ee58-4b2e-bc51-cd0bc2c83f78","BAG03",23:33:00,22.7,"Water",NA,"4c1d8011-ea92-4eb4-a1b8-1ee0658caf30"
"389","bca26f44-e3c4-4161-91ac-3b4eefa79a35","2022-07-13 03:42:58 UTC","Rana clamitans","fe849c34-ee58-4b2e-bc51-cd0bc2c83f78","BAG30",23:42:00,NA,"Water",22.6,"09915b6d-4f50-4cf9-a028-6fd4179903cd"
"390","0736a567-b8eb-46b8-ad6c-73ad0cb6ae05","2022-07-19 02:07:28 UTC","Rana clamitans","2eb85220-9e03-4057-80fa-4d3b02b149f7","BAG49",22:07:00,21.7,"Wet ground",21.7,"ea6c0969-6ab3-4650-b51a-beb8e2a95882"
"391","ef4dbae9-8c97-4d3a-9ebd-eb2224a79142","2022-07-19 02:12:51 UTC","Rana clamitans","2eb85220-9e03-4057-80fa-4d3b02b149f7","BAG75",22:12:00,21.8,"Wet ground",21.8,"0ae64a40-14bf-4db4-aff3-c63a4cca8824"
"392","c030c129-6ea5-4e0d-a210-03ce3b3757a5","2022-07-19 02:28:10 UTC","Rana clamitans","2eb85220-9e03-4057-80fa-4d3b02b149f7","BAG74",22:28:00,21.4,"Wet ground",22.5,"73179526-56ac-429d-9f6c-9afe539c156a"
"393","576c05c8-7f92-4c93-8d4f-aa29a0c1210a","2022-07-19 02:03:44 UTC","Rana pipiens","b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","BAG42",22:03:00,21.3,"Tree/Log/Bush (Lower than 1m)",22,"66fefa30-6444-4bc5-baa0-d6ff1ba963e5"
"394","dd82c46d-753e-47b5-aeab-a5a00645a05a","2022-07-19 02:09:35 UTC","Rana catesbeiana","b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","BAG43",22:09:00,21.9,"Water",21.9,"a87831f3-38f8-41ce-9200-ea0be32b3305"
"395","9b062e57-156d-4d15-95d5-5c6911d18753","2022-07-19 02:14:01 UTC","Rana catesbeiana","b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","BAG44",22:14:00,22.3,"Water",22.8,"86fcc478-7a04-4487-bbd9-068e1d1df25b"
"396","9af4eb21-45c1-4b32-b6b6-04b6e5af7115","2022-07-19 02:31:33 UTC","Rana catesbeiana","b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","BAG46",22:31:00,22.4,"Tree/Log/Bush (Lower than 1m)",22.8,"f19546a0-a490-496a-acbf-cd4feee76f7c"
"397","6cd0123a-e62b-49e9-bec5-9f5476f7a773","2022-07-19 02:35:18 UTC","Rana catesbeiana","b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","BAG41",22:35:00,23.1,"Water",23.6,"62cfbcba-93ce-4427-92c1-a1334270fcfd"
"398","82d3b77a-7d0f-4ed7-b287-65d4dbdacfec","2022-07-19 02:40:07 UTC","Rana catesbeiana","b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","BAG47",22:40:00,22.9,"Tree/Log/Bush (Lower than 1m)",22.9,"988a7d6b-7c26-48d8-aaff-42ad6d817939"
"399","f42fc63e-2889-481d-9f67-c1b394bd0307","2022-07-19 02:47:14 UTC","Rana catesbeiana","b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","BAG48",22:47:00,23.2,"Water",22.8,"f8cebab7-5b4d-48ab-9911-982703a11bb2"
"400","e6a9aecf-2b3d-4ab5-ba9e-dc212b227514","2022-07-19 03:16:31 UTC","Rana catesbeiana","b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","BAG39",23:16:00,23.2,"Water",23.2,"fc523b17-6740-4bd5-84b2-73ce2d337976"
"401","fc21536c-aa44-42bf-8fea-a5b44472b194","2022-07-19 03:34:38 UTC","Rana catesbeiana","b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","BAG73",23:34:00,21.3,"Wet ground",21.8,"0068befb-4d3e-4c29-8d17-9e7d1c2999b5"
"402","d13e4dbb-c691-449f-8f76-924ffdfe9c17","2022-07-19 03:37:20 UTC","Rana catesbeiana","b18aecb6-cf59-46bc-93ad-75e85a0e3bb7","BAG51",23:37:00,20.5,"Wet ground",20.8,"76d22824-9f4c-4dc8-b0f6-9d51228333d7"
"403","c9ea5761-d39e-432e-8d22-3ebe2acd8e44","2022-07-19 02:07:05 UTC","Rana catesbeiana","8f1bd867-9752-4d46-947f-deaec8b78153","BAG38",22:07:00,21.6,"Wet ground",22,"66293abc-0498-443d-a0fc-4f7966638358"
"404","1cfcd127-88ac-4054-bbfe-07212bffd8dc","2022-07-19 02:12:10 UTC","Rana catesbeiana","8f1bd867-9752-4d46-947f-deaec8b78153","BAG37",22:12:00,22.5,"Tree/Log/Bush (Lower than 1m)",22.5,"53bd438c-ce07-439c-bd25-b7ba3041c4e8"
"405","9a598e2c-1bf1-4cc4-9db0-0e8ae9454c3e","2022-07-19 02:16:40 UTC",NA,"8f1bd867-9752-4d46-947f-deaec8b78153","BAG36",22:16:00,22.9,"Water",22.4,"6dc10795-3632-43c4-9eda-65e42391d875"
"406","49c52cf8-ffda-4bb2-8ba2-5173ecc2577e","2022-07-19 02:41:26 UTC","Rana catesbeiana","8f1bd867-9752-4d46-947f-deaec8b78153","BAG35",22:41:00,NA,"Water",NA,"e7fca58e-6eb2-4098-a293-a9dd00834674"
"407","8850f713-d85a-482e-a1a8-a40781ba50be","2022-07-19 02:51:38 UTC","Rana catesbeiana","8f1bd867-9752-4d46-947f-deaec8b78153","BAG34",22:51:00,NA,"Water",NA,"a4a2bbed-ca08-41d9-afc5-dde36005e7f7"
"408","a88fcd31-6566-464e-913b-7c59b645fff1","2022-07-19 02:57:58 UTC","Rana catesbeiana","8f1bd867-9752-4d46-947f-deaec8b78153","BAG33",22:57:00,22.3,"Water",22.5,"75ec23b9-5565-4ed1-be56-c1bc05337e19"
"409","01266e98-a1c4-44e1-9553-30dc7f9fe800","2022-07-19 03:02:17 UTC","Rana catesbeiana","8f1bd867-9752-4d46-947f-deaec8b78153","BAG32",23:02:00,21.5,"Wet ground",21.6,"86a2fed7-ba1b-4f61-ae0b-cad19a63e039"
"410","c83d1dda-6f64-4cf7-b36c-754b3afcbc97","2022-07-19 03:06:24 UTC","Rana catesbeiana","8f1bd867-9752-4d46-947f-deaec8b78153","BAG31",23:06:00,NA,"Wet ground",NA,"182b1b62-12e8-41eb-b0d1-45661e5c0bb9"
"411","c73f350b-2bd0-4ba8-a7db-1a1d982dfa24","2022-07-19 03:08:22 UTC","Rana catesbeiana","8f1bd867-9752-4d46-947f-deaec8b78153","BAG15",23:08:00,NA,"Wet ground",NA,"19a0dc13-9265-47be-b216-d87474c3fb13"
"412","8ac4c3b9-f0ab-4023-b1f4-59d234acaa6b","2022-07-19 03:10:52 UTC","Rana catesbeiana","8f1bd867-9752-4d46-947f-deaec8b78153","BAG13",23:10:00,NA,"Wet ground",NA,"f1db43d9-f3ba-4ab6-b5f4-c1b915d0ef13"
"413","dbbf1014-26d5-4cf8-91d1-353903e20d79","2022-07-19 03:12:53 UTC","Rana catesbeiana","8f1bd867-9752-4d46-947f-deaec8b78153","BAG76",23:12:00,NA,"Water",NA,"b6e2ae2a-de65-4f27-91ec-6b4ac98e3e02"
"414","e068a6e3-1869-43f0-abf8-2f43060830eb","2022-07-19 03:21:46 UTC","Rana catesbeiana","8f1bd867-9752-4d46-947f-deaec8b78153","BAG78",23:21:00,NA,"Wet ground",NA,"78c64a1a-2cec-4c8a-8f74-d82772cd5d1b"
"415","d5f3868c-b0c3-4182-8c67-457b615c4f48","2022-07-20 01:38:08 UTC","Rana catesbeiana","7094f411-f225-4370-a516-b630ee60038d","BAG01",21:38:00,24.7,"Wet ground",24.6,"03c0e9d1-0094-4c26-9935-fc3a1fc84df4"
