"","fulcrum_id","created_at","fulcrum_parent_id","bag_id","species_capture","species_capture_other","capture_type","capture_type_other","capture_mark_recapture","life_stage","life_stage_other","sex","sex_other","snout_vent_length","body_and_bag_mass","bag_mass","body_mass","bd_swab_tube_id","bacterial_swab_tube_id","mucusome_id","amp_id_1","amp_id_2","amp_id_3","amp_id_4","antibody_id_1","antibody_id_2","antibody_id_3","antibody_id_4","toe_clip_tube_id","capture_comments"
"284","28eafd83-66bd-4854-ab55-a7cccf1d59ec","2022-07-13 05:07:00 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG14","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,50.2,16.1,3.8,12.3,"BdSwab00182","BacSwab00181","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"285","2990cad8-eb04-43f1-a3ad-4fae6b720510","2022-07-13 05:09:46 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG95","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,39.8,11.2,3.7,7.5,"BdSwab00183","BacSwab00182","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"286","6e2147a8-ca70-4bbe-b6c6-8d3615394b1b","2022-07-13 05:11:23 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG59","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,45,12.2,3.6,8.6,"BdSwab00184","BacSwab00183","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"287","dc4307e3-7a47-4dd9-a350-a9343f9748ad","2022-07-13 05:13:35 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG30","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,32.7,5.3,2.7,2.6,"BdSwab00185","BacSwab00184","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"288","c4cb2876-1b70-4092-892b-e08eef139193","2022-07-13 05:15:50 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG79","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,88.1,75.6,3.9,71.7,"BdSwab00186","BacSwab00185","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"289","a0f855f9-c4e3-4022-a48f-0bfc41f6cf9f","2022-07-13 05:18:46 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG06","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,45.9,12.3,3.6,8.7,"BdSwab00187","BacSwab00186","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"290","b94affdb-e724-4bd4-b898-177273a8ad0a","2022-07-13 05:20:26 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG20","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,90.3,117.1,9.7,107.4,"BdSwab00188","BacSwab00187","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"291","0536c83a-6978-4a02-adfe-f6e1d4baaf9e","2022-07-13 05:22:31 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG94","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,86.7,76.7,5.2,71.5,"BdSwab00189","BacSwab00188","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"292","c8e8a1c1-dc90-410e-946f-2733d7d71df2","2022-07-13 05:26:01 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG83","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,45.2,12,3.3,8.7,"BdSwab00190","BacSwab00189","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"293","12bbc71b-5262-49ab-bcb0-73c0828e0eb8","2022-07-13 05:31:41 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG11","Rana catesbeiana",NA,"New",NA,NA,"Juvenile",NA,"Unknown",NA,42.8,11.3,3.5,7.8,"BdSwab00191","BacSwab00190","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"294","77669888-b13e-4622-9336-75d9d0decccb","2022-07-13 05:35:13 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG62","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,68.3,35.1,3.5,31.6,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"295","0862ea6f-6b7e-47c9-8e37-62698bc977b9","2022-07-13 05:40:54 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG23","Rana catesbeiana",NA,"New",NA,NA,"Adult",NA,"Female",NA,91.3,92.4,7.7,84.7,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"296","c2bc1267-1eae-498c-a2ab-3050d5403899","2022-07-13 05:45:26 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG08","Rana clamitans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"297","5e0c6887-8556-470f-9a96-3a8ad3326ccd","2022-07-13 05:46:00 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG28","Rana clamitans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"298","58f205f1-7f52-4922-9f18-a895b7f82413","2022-07-13 05:46:23 UTC","51e01469-2ddc-4231-904c-6e3a1fec5086","BAG29","Rana clamitans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BdSwab00000","BacSwab00000","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00000",NA
"299","3baf8e75-5640-4c95-a621-e165c7c5761e","2022-07-19 03:43:09 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG12","Rana catesbeiana",NA,"New",NA,"c99fedfa-9e72-49ce-bd45-3473327df573","Juvenile",NA,"Unknown",NA,53.4,16.4,2.6,13.8,"BdSwab00194","BacSwab00193","MucBath00050","AMPBath00050","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00045","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00114",NA
"300","592a0d18-8894-4542-83a3-babda3f23007","2022-07-19 03:48:04 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG42","Rana pipiens",NA,"New",NA,"b3c0e2cb-2049-47a7-8692-9f2ce7f48589","Juvenile",NA,"Unknown",NA,29.2,4.2,2.5,1.7,"BdSwab00195","BacSwab00194","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00051","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00115",NA
"301","758f7186-3cf9-4af5-8902-56204cb9c9db","2022-07-19 03:49:10 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG80","Rana catesbeiana",NA,"New",NA,"5224c4e4-868c-4c4f-8d09-b3ef0f1851eb","Adult",NA,"Female",NA,40.1,11,2.8,8.2,"BdSwab00000","BacSwab00000","MucBath00052","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00119",NA
"302","54e17572-e2bd-42a3-b998-e0623bd89fb2","2022-07-19 03:50:40 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG81","Rana catesbeiana",NA,"New",NA,"e52370c3-9542-4a59-95d6-918daa66f460","Adult",NA,"Female",NA,55.9,22.2,3.8,18.4,"BdSwab00197","BacSwab00196","MucBath00053","AMPBath00053","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00053","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00116",NA
"303","1f1da792-6dbf-4b62-89c2-7fe4f7a586d1","2022-07-19 03:54:14 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG27","Rana catesbeiana",NA,"New",NA,"d579c0bc-12a7-4bb7-9fe3-17a94df1958e","Adult",NA,"Female",NA,50.6,18.3,3.3,15,"BdSwab00198","BacSwab00197","MucBath00054","AMPBath00054","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00054","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00118",NA
"304","d77bd221-9c8b-4fef-8d26-0b2c3e7edc9d","2022-07-19 03:55:43 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG31","Rana catesbeiana",NA,"New",NA,"dbb2bf5d-0863-49c9-a38d-f366ec6b281f","Adult",NA,"Female",NA,46.9,16.1,4.8,11.3,"BdSwab00199","BacSwab00198","MucBath00055","AMPBath00055","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00055","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00117",NA
"305","5bd20bee-f13d-4c83-b4ac-afd39c0b0551","2022-07-19 04:01:02 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG44","Rana catesbeiana",NA,"New",NA,"8b15cc00-0712-4997-b067-956b24a2f85d","Adult",NA,"Female",NA,55.3,24.9,4.9,20,"BdSwab00192","BacSwab00191","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00080",NA
"306","d4211a71-557a-493a-aa74-b0069497913e","2022-07-19 04:10:33 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG35","Rana catesbeiana",NA,"New",NA,"e650cbcd-bc8a-4dc9-ad63-0eb1b590246c","Adult",NA,"Female",NA,53.4,19.9,4.2,15.7,"BdSwab00193","BacSwab00192","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00081",NA
"307","eb11cd63-0897-4ce9-ac88-2046b7dee95a","2022-07-19 04:36:33 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG42","Rana catesbeiana",NA,"New",NA,"f05a3928-aefb-4dc5-8131-56e1b3dee0e2","Adult",NA,"Female",NA,50.2,13.9,3,10.9,"BdSwab00200","BacSwab00199","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00082",NA
"308","892b290c-3516-4e66-8890-7b5517f669d6","2022-07-19 04:40:42 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG48","Rana catesbeiana",NA,"New",NA,"c7f47510-602c-4d30-9b2f-9c5e151ace08","Juvenile",NA,"Unknown",NA,48.2,15.5,2.6,12.9,"BdSwab00201","BacSwab00200","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00083",NA
"309","ffa2a3b7-83c0-40ce-8dc2-6d8c6483fda5","2022-07-19 04:45:17 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG10","Rana catesbeiana",NA,"New",NA,"65c7286b-f471-435b-af6e-4a4063651f37","Juvenile",NA,"Unknown",NA,47.6,16.1,2.4,13.7,"BdSwab00202","BacSwab00201","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00084",NA
"310","c83cb275-1261-4ed5-a84c-16db25ad0d8e","2022-07-19 04:52:22 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG38","Rana catesbeiana",NA,"New",NA,"c6f54a12-dd4a-46ff-9f3f-5be6f61ff59a","Adult",NA,"Female",NA,45.4,15.1,3.1,12,"BdSwab00204","BacSwab00202","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00085",NA
"311","12bb227a-7d2e-4a12-90c4-3a9340ce7075","2022-07-19 04:56:31 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG34","Rana catesbeiana",NA,"New",NA,"6224d414-cf3c-4807-a334-0109b89ffdb0","Adult",NA,"Female",NA,47.1,19.8,4.5,15.3,"BdSwab00204","BacSwab00203","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00086",NA
"312","e352b653-c357-497a-88a4-f5cd7a946d66","2022-07-19 05:00:32 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG15","Rana catesbeiana",NA,"New",NA,"d38fccda-e902-401b-93da-dec996c3cab9","Adult",NA,"Female",NA,43.9,11.4,2.6,8.8,"BdSwab00205","BacSwab00204","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00087",NA
"313","967dd77b-54b6-4eb7-9578-89b2c03cf571","2022-07-19 05:04:42 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG01","Rana catesbeiana",NA,"New",NA,"0bca3ce7-1972-43d5-8b11-aafb54c5d54f","Adult",NA,"Female",NA,44.4,11.7,3.1,8.6,"BdSwab00206","BacSwab00205","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00088",NA
"314","4014b0ed-580f-4a38-815c-f3556ff15902","2022-07-19 05:08:12 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG09","Rana catesbeiana",NA,"New",NA,"eea7cf7e-02d5-47b3-a0e3-a7dfa6a1a8e1","Juvenile",NA,"Unknown",NA,43,12.4,3.4,9,"BdSwab00207","BacSwab00206","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00089",NA
"315","4e266db2-3149-4ed6-b3cb-783436ff8c8d","2022-07-19 05:12:06 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG37","Rana catesbeiana",NA,"New",NA,"ef6f9883-d069-444d-8050-6b0572e648a0","Juvenile",NA,"Unknown",NA,47.7,17.6,5.1,12.5,"BdSwab00208","BacSwab00207","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00090",NA
"316","7b27da17-92bc-442b-a58e-2091554953a7","2022-07-19 05:15:31 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG03","Rana catesbeiana",NA,"New",NA,"b83ae776-9cd2-425b-8ac9-3ae37efedb07","Adult",NA,"Female",NA,58.4,23.7,5.4,18.3,"BdSwab00209","BacSwab00208","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00091",NA
"317","d8c4966c-e6f4-4024-9631-f2d189a9dc0f","2022-07-19 05:19:23 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG43","Rana catesbeiana",NA,"New",NA,"de7f9b38-1720-42c3-bdaf-668a96278705","Adult",NA,"Female",NA,56.7,22,3.5,18.5,"BdSwab00210","BacSwab00209","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00092",NA
"318","d59513db-7044-40c5-9174-46559ad561eb","2022-07-19 05:23:14 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG36","Rana catesbeiana",NA,"New",NA,"de8d4a3a-1361-4887-b438-91f99f28a379","Adult",NA,"Female",NA,51.9,30.3,15,15.3,"BdSwab00211","BacSwab00210","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00093",NA
"319","d1b815c0-8055-4735-bbbe-b116bcaddfc0","2022-07-19 05:27:00 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG26","Rana catesbeiana",NA,"New",NA,"85ef7934-300b-439d-80f9-d94c6f9d6d3b","Adult",NA,"Female",NA,47.5,13.7,2.6,11.1,"BdSwab00212","BacSwab00211","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00094",NA
"320","0a8fd185-2136-4226-807b-38d6f6f25a3e","2022-07-19 05:31:04 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG04","Rana catesbeiana",NA,"New",NA,"e64a0f7d-0fd9-4e42-b866-d86e5ef26f6d","Adult",NA,"Female",NA,52.7,18.6,3.8,14.8,"BdSwab00213","BacSwab00212","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00095",NA
"321","3cb7df88-8e38-44f1-af4a-f4720366f70a","2022-07-19 05:35:11 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG45","Rana catesbeiana",NA,"New",NA,"594d3511-1988-4888-b863-d7326fc8529e","Adult",NA,"Female",NA,50.9,20.7,6.2,14.5,"BdSwab00214","BacSwab00213","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00096",NA
"322","5675440c-0d97-46ae-858d-1e296b79dcc8","2022-07-19 05:38:52 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG82","Rana catesbeiana",NA,"New",NA,"f12f4eb0-c5c0-400a-a4a2-a493eabc9b30","Juvenile",NA,"Unknown",NA,43.6,14.6,3.3,11.3,"BdSwab00215","BacSwab00214","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00097",NA
"323","329e2752-4351-4ce4-8f36-93a379af8265","2022-07-19 05:43:41 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG39","Rana catesbeiana",NA,"New",NA,"3e3fa760-70f0-41a7-a516-8d1376dadf73","Juvenile",NA,"Unknown",NA,44.7,13.1,2.8,10.3,"BdSwab00216","BacSwab00215","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00098",NA
"324","289a8c5b-b3df-4438-bb4b-5cb4cdf402a7","2022-07-19 05:47:18 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG76","Rana catesbeiana",NA,"New",NA,"6a76f506-70d2-4a81-a19f-0b700e017596","Adult",NA,"Female",NA,51.7,24.2,3.5,20.7,"BdSwab00217","BacSwab00216","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00099",NA
"325","ef788d49-cc28-4873-b41b-b43cb1f7cda7","2022-07-19 05:50:00 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG05","Rana catesbeiana",NA,"New",NA,"f232f1b8-a105-45f4-8bcb-8f915e11d52b","Juvenile",NA,"Unknown",NA,46.2,15.7,6.3,9.4,"BdSwab00218","BacSwab00217","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00100",NA
"326","30028d10-1e73-49c3-97c6-0b83fbeaaed4","2022-07-19 05:53:33 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG13","Rana catesbeiana",NA,"New",NA,"88293a8d-01a6-4767-a187-59b39c7e4763","Adult",NA,"Female",NA,47,15.4,3.9,11.5,"BdSwab00219","BacSwab00218","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00101",NA
"327","6ca7a153-8095-403f-8fa0-ccf7d1a32186","2022-07-19 05:57:15 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG73","Rana catesbeiana",NA,"New",NA,"5ff49a17-7ae6-45b0-962f-4630a12f0f85","Adult",NA,"Female",NA,68.9,58.2,14,44.2,"BdSwab00220","BacSwab00219","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00102",NA
"328","eddaf90f-817f-47ff-a697-4869382c872a","2022-07-19 06:00:56 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG51","Rana catesbeiana",NA,"New",NA,"2312e857-5a62-4c1f-b397-04dc3801b842","Juvenile",NA,"Unknown",NA,47.6,15.7,6.2,9.5,"BdSwab00221","BacSwab00220","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00103",NA
"329","d2b9ea42-9c03-468a-a276-f6f91ba578f0","2022-07-19 06:04:38 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG06","Rana catesbeiana",NA,"New",NA,"7a4212a3-489e-4522-9392-fbda86ddd0ef","Juvenile",NA,"Unknown",NA,51.1,21.9,7,14.9,"BdSwab00222","BacSwab00221","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00104",NA
"330","bbe8dc2d-5a47-4a95-8369-dafc673727ab","2022-07-19 06:08:21 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG11","Rana catesbeiana",NA,"New",NA,"ca32ea56-d9ea-4c56-bd6d-eb6a230977bd","Juvenile",NA,"Unknown",NA,41.9,12.2,4,8.2,"BdSwab00223","BacSwab00222","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00105",NA
"331","49a4c062-57cb-4ba8-8840-3a56c5badd0d","2022-07-19 06:12:32 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG08","Rana catesbeiana",NA,"New",NA,"a43df10e-1e4f-4b0c-99e1-b44087c5b574","Juvenile",NA,"Unknown",NA,46.9,13.7,3,10.7,"BdSwab00224","BacSwab00223","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00106",NA
"332","3388ddf0-3db5-481c-b0dc-ebff99b8e6cd","2022-07-19 06:16:08 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG02","Rana catesbeiana",NA,"New",NA,"da60b00d-8819-4ced-ade6-95ba9babeff6","Juvenile",NA,"Unknown",NA,31.7,5.6,2.7,2.9,"BdSwab00225","BacSwab00224","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00107",NA
"333","a4a09134-56dc-41ce-9f12-7e246a854665","2022-07-19 06:20:00 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG07","Rana catesbeiana",NA,"New",NA,"e19011d0-9bd1-4ffe-bb71-bfd13661c001","Adult",NA,"Female",NA,46.1,11.4,3.8,7.6,"BdSwab00226","BacSwab00225","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00108",NA
"334","878ec59f-0f6e-4cc3-bf91-1d3d245606ed","2022-07-19 06:24:01 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG47","Rana catesbeiana",NA,"New",NA,"2107c1ee-8435-4f7d-9c35-f0c52cd3c93d","Juvenile",NA,"Unknown",NA,49.8,14,3,11,"BdSwab00227","BacSwab00226","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00109",NA
"335","ae84e67a-19ce-4256-afd1-9e52dedaacdb","2022-07-19 06:27:01 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG33","Rana catesbeiana",NA,"New",NA,"51004a2b-fd6d-481a-b711-8539b7acedb7","Adult",NA,"Female",NA,50.5,22.3,6.1,16.2,"BdSwab00228","BacSwab00227","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00110",NA
"336","21fdcc2b-0cd5-4fbc-8042-8326d42ecc5c","2022-07-19 06:31:07 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG32","Rana catesbeiana",NA,"New",NA,"d8052a0f-28b5-4228-9344-66aedd71cc3f","Adult",NA,"Female",NA,50.6,20.6,5.4,15.2,"BdSwab00229","BacSwab00228","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00111",NA
"337","9df55bc8-fc7d-4586-8b16-d961ae15a462","2022-07-19 06:34:28 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG78","Rana catesbeiana",NA,"New",NA,"2b4ec524-31e8-4fca-b3d9-b9980781d826","Juvenile",NA,"Unknown",NA,38.6,15.8,8,7.8,"BdSwab00230","BacSwab00229","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00112",NA
"338","c142713b-bfa9-4236-a0d4-d62becdde9ce","2022-07-19 06:37:33 UTC","6fe7e16b-008b-4e1a-9985-b452d3b22abc","BAG46","Rana catesbeiana",NA,"New",NA,"7ef3c12b-ba4e-4dad-ba00-3e49050be250","Adult",NA,"Female",NA,35.2,11.8,2.9,8.9,"BdSwab00231","BacSwab00230","MucBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AMPBath00000","AntiBod00000","AntiBod00000","AntiBod00000","AntiBod00000","ToeClip00113",NA
